ppm intensity peak
2.932930181 0.490170673 1
2.933479934 0.368746504 1
2.934029687 0.303249338 1
2.934579439 0.292587397 1
2.935129192 0.229570328 1
2.935678944 0.229570328 1
2.936228697 0.229570328 1
2.93677845 0.205021169 1
2.937328202 0.221918811 1
2.937877955 0.233000255 1
2.938427708 0.209682202 1
2.93897746 0.204175002 1
2.939527213 0.254340191 1
2.940076965 0.268496157 1
2.940626718 0.358096908 1
2.941176471 0.487145674 1
2.941726223 0.474413979 1
2.942275976 0.345346125 1
2.942825728 0.328265066 1
2.943375481 0.305311337 1
2.943925234 0.418933988 1
2.944474986 0.470425048 1
2.945024739 0.441808481 1
2.945574491 0.421028977 1
2.946124244 0.390424555 1
2.946673997 0.390424555 1
2.947223749 0.390424555 1
2.947773502 0.390424555 1
2.948323255 0.423557773 1
2.948873007 0.42645755 1
2.94942276 0.328533281 1
2.949972512 0.254345575 1
2.950522265 0.210625559 1
2.951072018 0.216605835 1
2.95162177 0.216605835 1
2.952171523 0.216605835 1
2.952721275 0.216605835 1
2.953271028 0.238260568 1
2.953820781 0.218844385 1
2.954370533 0.218844385 1
2.954920286 0.246949012 1
2.955470038 0.22491388 1
2.956019791 0.251193822 1
2.956569544 0.322364367 1
2.957119296 0.330578454 1
2.957669049 0.307708217 1
2.958218802 0.285133577 1
2.958768554 0.287966032 1
2.959318307 0.273880662 1
2.959868059 0.273880662 1
2.960417812 0.27621463 1
2.960967565 0.266533808 1
2.961517317 0.262347616 1
2.96206707 0.25462445 1
2.962616822 0.25462445 1
2.963166575 0.25462445 1
2.963716328 0.25462445 1
2.96426608 0.25462445 1
2.964815833 0.25462445 1
2.965365585 0.348203138 1
2.965915338 0.348203138 1
2.966465091 0.434615037 1
2.967014843 0.40401877 1
2.967564596 0.289531014 1
2.968114349 0.212190735 1
2.968664101 0.241182 1
2.969213854 0.241182 1
2.969763606 0.270039529 1
2.970313359 0.251199688 1
2.970863112 0.259514236 1
2.971412864 0.348196675 1
2.971962617 0.411048878 1
2.972512369 0.456762329 1
2.973062122 0.449567245 1
2.973611875 0.456199196 1
2.974161627 0.571665632 1
2.97471138 0.584354341 1
2.975261132 0.393522864 1
2.975810885 0.32460665 1
2.976360638 0.292731572 1
2.97691039 0.29267945 1
2.977460143 0.348091568 1
2.978009896 0.429633058 1
2.978559648 0.594415793 1
2.979109401 0.683761366 1
2.979659153 0.700683432 1
2.980208906 0.537678938 1
2.980758659 0.391565429 1
2.981308411 0.317419109 1
2.981858164 0.26470646 1
2.982407916 0.231174307 1
2.982957669 0.266755118 1
2.983507422 0.271931987 1
2.984057174 0.274559362 1
2.984606927 0.256961384 1
2.985156679 0.334861689 1
2.985706432 0.486912863 1
2.986256185 0.589528467 1
2.986805937 0.574409844 1
2.98735569 0.537783049 1
2.987905443 0.378843623 1
2.988455195 0.315110546 1
2.989004948 0.303599188 1
2.9895547 0.303599188 1
2.990104453 0.313885594 1
2.990654206 0.312433148 1
2.991203958 0.400637198 1
2.991753711 0.457407009 1
2.992303463 0.358824364 1
2.992853216 0.267026067 1
2.993402969 0.267026067 1
2.993952721 0.267026067 1
2.994502474 0.241161369 1
2.995052226 0.270175744 1
2.995601979 0.322765377 1
2.996151732 0.394345419 1
2.996701484 0.498983941 1
2.997251237 0.556133206 1
2.99780099 0.467823269 1
2.998350742 0.42397518 1
2.998900495 0.465844555 1
2.999450247 0.465844555 1
3 0.553192422 1
3.000549753 0.819806368 1
3.001099505 1.087892969 1
3.001649258 0.840535557 1
3.00219901 0.560209776 1
3.002748763 0.771697766 1
3.003298516 0.911885957 1
3.003848268 0.885958143 1
3.004398021 0.766094728 1
3.004947774 0.543040207 1
3.005497526 0.413428895 1
3.006047279 0.372409445 1
3.006597031 0.371899396 1
3.007146784 0.371899396 1
3.007696537 0.379496446 1
3.008246289 0.379496446 1
3.008796042 0.365911324 1
3.009345794 0.370523587 1
3.009895547 0.371910682 1
3.0104453 0.436850709 1
3.010995052 0.541509944 1
3.011544805 0.790071482 1
3.012094557 1.354728659 1
3.01264431 1.726777908 1
3.013194063 1.097802147 1
3.013743815 0.62731163 1
3.014293568 0.4545216 1
3.014843321 0.424592694 1
3.015393073 0.430879111 1
3.015942826 0.484638331 1
3.016492578 0.479498497 1
3.017042331 0.496239208 1
3.017592084 0.496239208 1
3.018141836 0.560009817 1
3.018691589 0.578544954 1
3.019241341 0.714182032 1
3.019791094 0.997882919 1
3.020340847 1.454998235 1
3.020890599 1.499336895 1
3.021440352 1.22507536 1
3.021990104 1.25018402 1
3.022539857 1.375091401 1
3.02308961 1.289402789 1
3.023639362 0.86855996 1
3.024189115 0.609390179 1
3.024738868 0.552537209 1
3.02528862 0.487682796 1
3.025838373 0.423870448 1
3.026388125 0.412080952 1
3.026937878 0.445144706 1
3.027487631 0.476281351 1
3.028037383 0.489676316 1
3.028587136 0.489676316 1
3.029136888 0.510147225 1
3.029686641 0.563266815 1
3.030236394 0.616040367 1
3.030786146 0.623976109 1
3.031335899 0.657907741 1
3.031885651 0.720943798 1
3.032435404 0.859142146 1
3.032985157 1.03284351 1
3.033534909 1.083467579 1
3.034084662 1.209801821 1
3.034634415 1.286575761 1
3.035184167 1.180840033 1
3.03573392 1.033534118 1
3.036283672 0.884015857 1
3.036833425 0.744902248 1
3.037383178 0.692255192 1
3.03793293 0.695725703 1
3.038482683 0.71222941 1
3.039032435 0.782482383 1
3.039582188 0.934080967 1
3.040131941 1.251147263 1
3.040681693 1.546161373 1
3.041231446 1.531476038 1
3.041781198 1.309932149 1
3.042330951 1.284478718 1
3.042880704 1.408540578 1
3.043430456 1.725725852 1
3.043980209 2.260646229 1
3.044529962 3.128978248 1
3.045079714 4.522258194 1
3.045629467 6.670137094 1
3.046179219 9.896691964 1
3.046728972 15.75453674 1
3.047278725 30.63549271 1
3.047828477 63.21546656 1
3.04837823 100.1577461 1
3.048927982 116.9087755 1
3.049477735 85.43427139 1
3.050027488 46.71009861 1
3.05057724 18.54151813 1
3.051126993 9.118941001 1
3.051676745 5.61401203 1
3.052226498 3.734832836 1
3.052776251 2.643629627 1
3.053326003 2.076543082 1
3.053875756 1.785781783 1
3.054425509 1.616492284 1
3.054975261 1.451737613 1
3.055525014 1.232806948 1
3.056074766 1.001077774 1
3.056624519 0.819605458 1
3.057174272 0.713372125 1
3.057724024 0.691008268 1
3.058273777 0.722055556 1
3.058823529 0.699051567 1
3.059373282 0.740864038 1
3.059923035 0.746048328 1
3.060472787 0.58600355 1
3.06102254 0.471032028 1
3.061572292 0.440286415 1
3.062122045 0.434955715 1
3.062671798 0.420752645 1
3.06322155 0.351230317 1
3.063771303 0.34240537 1
3.064321056 0.375780372 1
3.064870808 0.429285109 1
3.065420561 0.43634384 1
3.065970313 0.419849894 1
3.066520066 0.388388879 1
3.067069819 0.294639284 1
3.067619571 0.258084691 1
3.068169324 0.244921803 1
3.068719076 0.255756671 1
3.069268829 0.215699572 1
3.069818582 0.254609166 1
3.070368334 0.254609166 1
3.070918087 0.254609166 1
3.071467839 0.254609166 1
3.072017592 0.254609166 1
3.072567345 0.254609166 1
3.073117097 0.254609166 1
3.07366685 0.254609166 1
3.074216603 0.254609166 1
3.074766355 0.254609166 1
3.075316108 0.254609166 1
3.07586586 0.254609166 1
3.076415613 0.254609166 1
3.076965366 0.254609166 1
3.077515118 0.254609166 1
3.078064871 0.320484294 1
3.078614623 0.361880541 1
3.079164376 0.401323282 1
3.079714129 0.419859981 1
3.080263881 0.379334899 1
3.080813634 0.322879189 1
3.081363386 0.280264809 1
3.081913139 0.328153015 1
3.082462892 0.372484221 1
3.083012644 0.376312059 1
3.083562397 0.366346833 1
3.08411215 0.368673068 1
3.084661902 0.280595104 1
3.085211655 0.280595104 1
3.085761407 0.280595104 1
3.08631116 0.280595104 1
3.086860913 0.298759666 1
3.087410665 0.269946727 1
3.087960418 0.258947574 1
3.08851017 0.258947574 1
3.089059923 0.258947574 1
3.089609676 0.297769195 1
3.090159428 0.297769195 1
3.090709181 0.311244917 1
3.091258933 0.38238982 1
3.091808686 0.385341971 1
3.092358439 0.276176467 1
3.092908191 0.274437382 1
3.093457944 0.304370339 1
3.094007697 0.28210355 1
3.094557449 0.24014415 1
3.095107202 0.191437368 1
3.095656954 0.191437368 1
3.096206707 0.191437368 1
3.09675646 0.191437368 1
3.097306212 0.193327098 1
3.097855965 0.244518045 1
3.098405717 0.274323759 1
3.09895547 0.324135839 1
3.099505223 0.324135839 1
3.100054975 0.380361683 1
3.100604728 0.464239646 1
3.10115448 0.499657235 1
3.101704233 0.532556407 1
3.102253986 0.539240686 1
3.102803738 0.517080711 1
3.103353491 0.423046024 1
3.103903244 0.351048947 1
3.104452996 0.328395749 1
3.105002749 0.311000171 1
3.105552501 0.335477716 1
3.106102254 0.387633901 1
3.106652007 0.422248737 1
3.107201759 0.497267209 1
3.107751512 0.637278559 1
3.108301264 0.81367357 1
3.108851017 1.066869746 1
3.10940077 1.489250854 1
3.109950522 2.059890535 1
3.110500275 2.616770368 1
3.111050027 2.962231937 1
3.11159978 2.992495064 1
3.112149533 2.747050994 1
3.112699285 2.40804206 1
3.113249038 2.04886785 1
3.113798791 1.716619643 1
3.114348543 1.418450244 1
3.114898296 1.266909285 1
3.115448048 1.266909285 1
3.115997801 1.441917739 1
3.116547554 2.038560325 1
3.117097306 2.181797079 1
3.117647059 1.477332198 1
3.118196811 1.303622398 1
3.118746564 1.772040347 1
3.119296317 2.302575636 1
3.119846069 1.7639577 1
3.120395822 1.311194972 1
3.120945574 1.274474723 1
3.121495327 1.290727429 1
3.12204508 1.140295541 1
3.122594832 0.910333047 1
3.123144585 0.696140278 1
3.123694338 0.617306735 1
3.12424409 0.550382224 1
3.124793843 0.467486819 1
3.125343595 0.404031561 1
3.125893348 0.391364788 1
3.126443101 0.374673586 1
3.126992853 0.340161837 1
3.127542606 0.321118551 1
3.128092358 0.339876174 1
3.128642111 0.31726215 1
3.129191864 0.310457593 1
3.129741616 0.335787712 1
3.130291369 0.335787712 1
3.130841121 0.326001295 1
3.131390874 0.375827927 1
3.131940627 0.384635008 1
3.132490379 0.40545274 1
3.133040132 0.382842589 1
3.133589885 0.366278111 1
3.134139637 0.425313761 1
3.13468939 0.443109295 1
3.135239142 0.50241955 1
3.135788895 0.552376644 1
3.136338648 0.547421218 1
3.1368884 0.459429588 1
3.137438153 0.413503422 1
3.137987905 0.40646456 1
3.138537658 0.39256657 1
3.139087411 0.385662772 1
3.139637163 0.383001594 1
3.140186916 0.379530391 1
3.140736668 0.40188356 1
3.141286421 0.431241967 1
3.141836174 0.555604025 1
3.142385926 0.787391679 1
3.142935679 1.215078568 1
3.143485432 1.653524131 1
3.144035184 1.227123676 1
3.144584937 0.721984316 1
3.145134689 0.551589459 1
3.145684442 0.494864654 1
3.146234195 0.480896652 1
3.146783947 0.478426069 1
3.1473337 0.528929345 1
3.147883452 0.661508836 1
3.148433205 0.775217762 1
3.148982958 0.924472121 1
3.14953271 0.954659462 1
3.150082463 1.181649294 1
3.150632216 1.517672602 1
3.151181968 1.808047164 1
3.151731721 2.351912061 1
3.152281473 2.628366747 1
3.152831226 2.030197823 1
3.153380979 1.528248847 1
3.153930731 1.512629715 1
3.154480484 1.615057544 1
3.155030236 1.295940656 1
3.155579989 1.019188107 1
3.156129742 0.847346856 1
3.156679494 0.718377307 1
3.157229247 0.775640102 1
3.157778999 0.913716021 1
3.158328752 1.277069032 1
3.158878505 2.480583403 1
3.159428257 5.682775566 1
3.15997801 7.316002777 1
3.160527763 3.651479034 1
3.161077515 2.418990325 1
3.161627268 1.565336286 1
3.16217702 1.013531579 1
3.162726773 0.964856494 1
3.163276526 1.135705242 1
3.163826278 1.437683677 1
3.164376031 1.742576333 1
3.164925783 1.96974784 1
3.165475536 2.103332461 1
3.166025289 1.528236565 1
3.166575041 0.906218068 1
3.167124794 0.602613851 1
3.167674546 0.527269315 1
3.168224299 0.603967047 1
3.168774052 0.603967047 1
3.169323804 0.603967047 1
3.169873557 0.603967047 1
3.17042331 0.603967047 1
3.170973062 0.603967047 1
3.171522815 0.603967047 1
3.172072567 0.795113124 1
3.17262232 0.795113124 1
3.173172073 0.799868328 1
3.173721825 0.70795244 1
3.174271578 0.702187901 1
3.17482133 0.743736021 1
3.175371083 0.759676475 1
3.175920836 0.736547999 1
3.176470588 0.641458421 1
3.177020341 0.603524239 1
3.177570093 0.584158657 1
3.178119846 0.621366166 1
3.178669599 0.718549949 1
3.179219351 0.939583748 1
3.179769104 1.136134234 1
3.180318857 1.11965933 1
3.180868609 1.284969187 1
3.181418362 1.409667398 1
3.181968114 1.446604227 1
3.182517867 1.243314822 1
3.18306762 0.918382964 1
3.183617372 0.756590957 1
3.184167125 0.680073245 1
3.184716877 0.640509667 1
3.18526663 0.581398038 1
3.185816383 0.550937395 1
3.186366135 0.609206226 1
3.186915888 0.642543253 1
3.18746564 0.642745039 1
3.188015393 0.642745039 1
3.188565146 0.642745039 1
3.189114898 0.642745039 1
3.189664651 0.642745039 1
3.190214404 0.863641758 1
3.190764156 0.863641758 1
3.191313909 1.18414456 1
3.191863661 1.411375953 1
3.192413414 1.474236088 1
3.192963167 1.004268589 1
3.193512919 1.138109079 1
3.194062672 1.344644626 1
3.194612424 1.425418203 1
3.195162177 1.403068014 1
3.19571193 1.441167893 1
3.196261682 1.584209717 1
3.196811435 1.894760352 1
3.197361187 2.307599402 1
3.19791094 2.366761622 1
3.198460693 1.896608252 1
3.199010445 1.355134914 1
3.199560198 1.031974071 1
3.200109951 0.887810349 1
3.200659703 0.874640152 1
3.201209456 0.886455232 1
3.201759208 0.879952767 1
3.202308961 0.865224541 1
3.202858714 1.030948031 1
3.203408466 1.332581146 1
3.203958219 1.559121487 1
3.204507971 1.66764428 1
3.205057724 1.674749151 1
3.205607477 1.672265922 1
3.206157229 1.744259216 1
3.206706982 2.224937792 1
3.207256734 2.5840256 1
3.207806487 1.6660121 1
3.20835624 0.962384633 1
3.208905992 0.691381684 1
3.209455745 0.586782255 1
3.210005498 0.569275623 1
3.21055525 0.542575567 1
3.211105003 0.558611322 1
3.211654755 0.670410508 1
3.212204508 0.790067366 1
3.212754261 0.772287726 1
3.213304013 0.658699587 1
3.213853766 0.596259273 1
3.214403518 0.679077494 1
3.214953271 0.751490919 1
3.215503024 0.640481724 1
3.216052776 0.51948291 1
3.216602529 0.488193728 1
3.217152281 0.442933512 1
3.217702034 0.442933512 1
3.218251787 0.442933512 1
3.218801539 0.442933512 1
3.219351292 0.553559626 1
3.219901045 0.602623681 1
3.220450797 0.680670651 1
3.22100055 0.765710811 1
3.221550302 0.854256183 1
3.222100055 0.798812752 1
3.222649808 0.733914731 1
3.22319956 0.783631667 1
3.223749313 0.79830623 1
3.224299065 0.753988125 1
3.224848818 0.657940496 1
3.23584387 0.810153662 1
3.236393623 0.739063612 1
3.236943375 0.622085813 1
3.237493128 0.528034599 1
3.238042881 0.499034232 1
3.238592633 0.474255194 1
3.239142386 0.587109451 1
3.239692139 0.61966726 1
3.240241891 0.637680404 1
3.240791644 0.549606857 1
3.241341396 0.479298457 1
3.241891149 0.479298457 1
3.242440902 0.479298457 1
3.242990654 0.479298457 1
3.243540407 0.479298457 1
3.244090159 0.605065941 1
3.244639912 0.688840443 1
3.245189665 0.834395659 1
3.245739417 1.192941167 1
3.24628917 1.676164249 1
3.246838922 1.914610557 1
3.247388675 1.582267626 1
3.247938428 1.266992892 1
3.24848818 1.046058626 1
3.249037933 0.97573775 1
3.249587686 0.97573775 1
3.250137438 1.175188381 1
3.250687191 1.290404265 1
3.251236943 1.242275253 1
3.251786696 1.27543074 1
3.252336449 1.149249922 1
3.252886201 0.838264049 1
3.253435954 0.644665751 1
3.253985706 0.591028691 1
3.254535459 0.677188375 1
3.255085212 0.677188375 1
3.255634964 0.677188375 1
3.256184717 0.677188375 1
3.256734469 0.677188375 1
3.257284222 0.677188375 1
3.257833975 0.817923635 1
3.258383727 0.949237348 1
3.25893348 0.905903666 1
3.259483233 0.901200085 1
3.260032985 1.080582458 1
3.260582738 1.080582458 1
3.26113249 1.48692997 1
3.261682243 1.976478514 1
3.262231996 2.078202493 1
3.262781748 1.727292232 1
3.263331501 1.582533063 1
3.263881253 1.404231503 1
3.264431006 0.577441018 1
3.264980759 0.58349473 1
3.265530511 0.637482974 1
3.266080264 0.731381913 1
3.266630016 0.973428581 1
3.267179769 1.365627893 1
3.267729522 1.851935552 1
3.268279274 2.33341261 1
3.268829027 3.130463871 1
3.26937878 4.210565015 1
3.269928532 4.48045391 1
3.270478285 3.640189256 1
3.271028037 2.934816885 1
3.27157779 2.68044278 1
3.272127543 3.283544281 1
3.272677295 5.672506062 1
3.273227048 11.07258084 1
3.2737768 12.98744121 1
3.274326553 5.748860737 1
3.274876306 2.469491737 1
3.275426058 1.680697413 1
3.275975811 1.489299139 1
3.276525563 1.459178413 1
3.277075316 1.380720516 1
3.277625069 1.395063733 1
3.278174821 1.329779367 1
3.278724574 1.149362327 1
3.279274327 1.082151433 1
3.279824079 1.048537044 1
3.280373832 0.891930144 1
3.280923584 0.815805835 1
3.281473337 0.758871934 1
3.28202309 0.750647918 1
3.282572842 0.847537728 1
3.283122595 0.847537728 1
3.283672347 0.847537728 1
3.2842221 1.066627746 1
3.284771853 1.375137247 1
3.285321605 1.522297546 1
3.285871358 1.441421845 1
3.286421111 1.188627774 1
3.286970863 1.097432953 1
3.287520616 0.977480134 1
3.288070368 0.755612247 1
3.288620121 1.27792962 1
3.289169874 1.147516126 1
3.289719626 0.958004757 1
3.290269379 0.814758465 1
3.290819131 0.947622361 1
3.291368884 1.418803542 1
3.291918637 2.300359932 1
3.292468389 2.35170853 1
3.293018142 1.326474938 1
3.293567894 0.905368265 1
3.294117647 0.779055781 1
3.2946674 0.740798908 1
3.295217152 0.72392139 1
3.295766905 0.72392139 1
3.296316658 0.83477566 1
3.29686641 0.83477566 1
3.297416163 0.83477566 1
3.297965915 0.83477566 1
3.298515668 0.83477566 1
3.299065421 0.83477566 1
3.299615173 1.078877937 1
3.300164926 1.285877791 1
3.300714678 1.464548065 1
3.301264431 1.886146208 1
3.301814184 2.737720628 1
3.302363936 4.710582931 1
3.302913689 6.66159126 1
3.303463441 5.294843297 1
3.304013194 4.249312807 1
3.304562947 3.787582509 1
3.305112699 3.045668084 1
3.305662452 2.151028819 1
3.306212205 1.498069138 1
3.306761957 1.116445658 1
3.30731171 0.947371158 1
3.307861462 0.861784398 1
3.308411215 0.770354259 1
3.308960968 0.650549934 1
3.30951072 0.587099834 1
3.310060473 0.536377652 1
3.310610225 0.493696716 1
3.311159978 0.442743754 1
3.311709731 0.408355195 1
3.312259483 0.479114301 1
3.312809236 0.727596723 1
3.313358988 0.715396311 1
3.313908741 0.717116758 1
3.314458494 0.712543019 1
3.315008246 0.732072757 1
3.315557999 0.782361231 1
3.316107752 1.065297025 1
3.316657504 1.159941139 1
3.317207257 1.064677446 1
3.317757009 1.329950406 1
3.318306762 1.976291107 1
3.318856515 3.178775945 1
3.319406267 3.97603917 1
3.31995602 2.137267413 1
3.320505772 1.071393287 1
3.321055525 0.775360745 1
3.321605278 0.655468898 1
3.32215503 0.657886649 1
3.322704783 0.715907365 1
3.323254535 0.692827463 1
3.323804288 0.648148707 1
3.324354041 0.602136427 1
3.324903793 0.534191535 1
3.325453546 0.455450357 1
3.326003299 0.42401153 1
3.326553051 0.367875797 1
3.327102804 0.34202112 1
3.327652556 0.318579579 1
3.328202309 0.302095795 1
3.328752062 0.302095795 1
3.329301814 0.302095795 1
3.329851567 0.302095795 1
3.330401319 0.302095795 1
3.330951072 0.302095795 1
3.331500825 0.302095795 1
3.332050577 0.302095795 1
3.33260033 0.406229679 1
3.333150082 0.378923233 1
3.333699835 0.347700165 1
3.334249588 0.312632512 1
3.33479934 0.299174427 1
3.335349093 0.305322593 1
3.335898846 0.318182218 1
3.336448598 0.347336681 1
3.336998351 0.386844581 1
3.337548103 0.412249958 1
3.338097856 0.449829692 1
3.338647609 0.551546435 1
3.339197361 0.695537312 1
3.339747114 0.833967395 1
3.340296866 1.127939767 1
3.340846619 2.035993235 1
3.341396372 3.720375794 1
3.341946124 3.420195991 1
3.342495877 1.495040322 1
3.343045629 0.788760085 1
3.343595382 0.594756077 1
3.344145135 0.505585334 1
3.344694887 0.470442385 1
3.34524464 0.444954322 1
3.345794393 0.423421022 1
3.346344145 0.421757126 1
3.346893898 0.446202363 1
3.34744365 0.413134041 1
3.347993403 0.361247875 1
3.348543156 0.345777751 1
3.349092908 0.345777751 1
3.349642661 0.345777751 1
3.350192413 0.345777751 1
3.350742166 0.345777751 1
3.351291919 0.345777751 1
3.351841671 0.345777751 1
3.352391424 0.363733521 1
3.352941176 0.363733521 1
